Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2018-01-02,2.9019999504089355,64.94000244140625,2.753999948501587,30.280000686645508,82.91999816894531,0.7254999876022339
2018-01-03,2.944000005722046,66.04000091552734,2.75,30.899999618530273,82.3499984741211,0.7250000238418579
2018-01-04,2.9739999771118164,66.37999725341797,2.822000026702881,30.719999313354492,81.26000213623047,0.734000027179718
2018-01-05,2.99399995803833,68.58000183105469,2.815999984741211,30.260000228881836,80.79000091552734,0.7384999990463257
2018-01-08,2.9779999256134033,69.36000061035156,2.808000087738037,30.559999465942383,82.2300033569336,0.7524999976158142
2018-01-09,2.9519999027252197,70.76000213623047,2.8399999141693115,30.100000381469727,82.6500015258789,0.7519999742507935
2018-01-10,2.9200000762939453,70.5199966430664,2.9700000286102295,30.729999542236328,82.51000213623047,0.7519999742507935
2018-01-11,2.885999917984009,71.31999969482422,2.98799991607666,30.610000610351562,82.62999725341797,0.7480000257492065
2018-01-12,2.8519999980926514,71.4800033569336,3.0260000228881836,30.420000076293945,82.51000213623047,0.7434999942779541
2018-01-15,2.9100000858306885,71.27999877929688,3.0380001068115234,29.149999618530273,81.0999984741211,0.7384999990463257
2018-01-16,2.9100000858306885,71.9800033569336,3.0439999103546143,29.469999313354492,81.55999755859375,0.7365000247955322
2018-01-17,2.8910000324249268,72.87999725341797,3.058000087738037,29.110000610351562,81.26000213623047,0.7245000004768372
2018-01-18,2.868000030517578,73.0999984741211,3.0940001010894775,29.469999313354492,81.69000244140625,0.7174999713897705
2018-01-19,2.884000062942505,74.0,3.0880000591278076,29.6299991607666,83.72000122070312,0.7210000157356262
2018-01-22,2.890000104904175,73.5999984741211,3.125999927520752,29.06999969482422,84.1500015258789,0.7319999933242798
2018-01-23,2.8889999389648438,73.04000091552734,3.128000020980835,29.579999923706055,84.11000061035156,0.7409999966621399
2018-01-24,2.882999897003174,73.62000274658203,3.0820000171661377,29.06999969482422,83.52999877929688,0.7350000143051147
2018-01-25,2.8889999389648438,72.4800033569336,3.121999979019165,28.59000015258789,83.58000183105469,0.7260000109672546
2018-01-26,2.890000104904175,73.5,3.1600000858306885,28.8799991607666,85.16000366210938,0.7204999923706055
2018-01-29,2.86899995803833,73.04000091552734,3.184999942779541,29.030000686645508,85.66000366210938,0.7134000062942505
2018-01-30,2.8399999141693115,72.45999908447266,3.1459999084472656,28.709999084472656,84.81999969482422,0.7215999960899353
2018-01-31,2.8289999961853027,72.37999725341797,3.1605000495910645,28.739999771118164,82.56999969482422,0.7251999974250793
2018-02-01,2.8329999446868896,72.77999877929688,3.1384999752044678,28.440000534057617,83.0199966430664,0.7175999879837036
2018-02-02,2.7769999504089355,71.44000244140625,3.115499973297119,28.079999923706055,80.88999938964844,0.7093999981880188
2018-02-05,2.696000099182129,70.73999786376953,3.0834999084472656,28.309999465942383,78.76000213623047,0.6923999786376953
2018-02-06,2.640000104904175,69.04000091552734,3.1040000915527344,27.989999771118164,77.48999786376953,0.6805999875068665
2018-02-07,2.7290000915527344,71.30000305175781,3.2100000381469727,27.920000076293945,80.66999816894531,0.7211999893188477
2018-02-08,2.7039999961853027,68.27999877929688,3.1475000381469727,26.459999084472656,79.25,0.7093999981880188
2018-02-09,2.687000036239624,66.80000305175781,3.0834999084472656,26.280000686645508,77.5999984741211,0.6988000273704529
2018-02-12,2.739000082015991,67.5,3.1050000190734863,26.3799991607666,79.88999938964844,0.7026000022888184
2018-02-13,2.7209999561309814,67.76000213623047,3.07450008392334,26.760000228881836,81.4000015258789,0.6840000152587891
2018-02-14,2.749000072479248,69.91999816894531,3.1010000705718994,27.079999923706055,84.33999633789062,0.6880000233650208
2018-02-15,2.75600004196167,70.63999938964844,3.0969998836517334,26.75,80.2699966430664,0.6877999901771545
2018-02-16,2.808000087738037,68.87999725341797,3.137500047683716,26.780000686645508,82.05999755859375,0.6958000063896179
2018-02-19,2.7720000743865967,68.45999908447266,3.1075000762939453,27.040000915527344,81.54000091552734,0.6976000070571899
2018-02-20,2.7039999961853027,69.26000213623047,3.0889999866485596,27.229999542236328,82.0199966430664,0.7185999751091003
2018-02-21,2.680999994277954,71.5,3.0980000495910645,27.649999618530273,81.54000091552734,0.7196000218391418
2018-02-22,2.7269999980926514,70.69999694824219,3.058500051498413,27.719999313354492,79.56999969482422,0.7166000008583069
2018-02-23,2.799999952316284,69.63999938964844,3.0829999446868896,27.1299991607666,80.80999755859375,0.7319999933242798
2018-02-26,2.7990000247955322,69.36000061035156,3.0850000381469727,27.270000457763672,80.70999908447266,0.7379999756813049
2018-02-27,2.7679998874664307,69.37999725341797,3.1019999980926514,27.229999542236328,82.12000274658203,0.7319999933242798
2018-02-28,2.753000020980835,69.27999877929688,3.0959999561309814,27.6200008392334,81.63999938964844,0.7400000095367432
2018-03-01,2.7190001010894775,66.36000061035156,3.072999954223633,27.360000610351562,79.81999969482422,0.739799976348877
2018-03-02,2.7890000343322754,64.08000183105469,3.006500005722046,26.56999969482422,79.80999755859375,0.7246000170707703
2018-03-05,2.799999952316284,63.560001373291016,2.9639999866485596,26.670000076293945,80.30999755859375,0.7287999987602234
2018-03-06,2.809999942779541,64.72000122070312,2.991499900817871,26.760000228881836,80.62000274658203,0.7721999883651733
2018-03-07,2.8329999446868896,65.94000244140625,3.0255000591278076,27.75,81.54000091552734,0.7865999937057495
2018-03-08,2.9130001068115234,66.36000061035156,3.0425000190734863,27.290000915527344,83.72000122070312,0.8230000138282776
